Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
60929,,,2.0,,2.0
210001,,,2.0,,2.0
201668,,,2.0,,2.0
206190,,,2.0,,2.0
49110,,,2.0,,2.0
206641,,,2.0,,2.0
27738,,,2.0,,2.0
28846,,,1.0,,1.0
207786,,,2.0,,2.0
5371,,,10.0,,10.0
35956,,,1.0,,1.0
23281,,,2.0,,2.0
9808,,,3.0,,3.0
396982,,,2.0,,2.0
12735,,,1.0,,1.0
8075,,,2.0,,2.0
9198,,,5.0,,5.0
8402,,,8.0,,8.0
64267,,,2.0,,2.0
58143,,,4.0,,4.0
208287,,,1.0,,1.0
209242,,,2.0,,2.0
29802,,,3.0,1.0,4.0
396238,,,1.0,,1.0
9381,,,2.0,,2.0
13979,,,2.0,,2.0
398465,,,2.0,,2.0
36692,,,3.0,2.0,5.0
135377,,,3.0,,3.0
12491,,,5.0,,5.0
39537,,,2.0,,2.0
134823,,,2.0,,2.0
44724,,,1.0,,1.0
37254,,,2.0,,2.0
328471,,,3.0,,3.0
133847,,,3.0,,3.0
9341,,,1.0,,1.0
7011,,,3.0,,3.0
14956,,,1.0,,1.0
55592,,,2.0,,2.0
27855,,,4.0,,4.0
211826,,,1.0,,1.0
209371,,,1.0,,1.0
64286,,,1.0,,1.0
13046,,,3.0,,3.0
41897,,,2.0,,2.0
135427,,,3.0,,3.0
348,,,2.0,,2.0
202204,,,1.0,1.0,2.0
43775,,,2.0,,2.0
134711,,,1.0,,1.0
134226,,,2.0,,2.0
138032,,,1.0,,1.0
265303,,,3.0,,3.0
386,,,3.0,,3.0
52979,,,4.0,,4.0
262622,,,1.0,,1.0
399107,,,1.0,,1.0
201596,,,1.0,,1.0
1502,,,7.0,,7.0
2697,,,2.0,,2.0
16960,,,4.0,,4.0
16596,,,1.0,,1.0
397771,,,1.0,,1.0
32531,,,1.0,,1.0
8103,,,3.0,,3.0
26599,,,3.0,,3.0
36548,,,2.0,,2.0
61918,,,2.0,,2.0
262543,,,1.0,,1.0
26661,,,2.0,,2.0
1237,,,1.0,,1.0
45528,,,2.0,,2.0
20940,,,2.0,1.0,3.0
16625,,,1.0,,1.0
43260,,,4.0,,4.0
8100,,,1.0,,1.0
131090,,,1.0,,1.0
3507,,,2.0,,2.0
17447,,,1.0,,1.0
8987,,,5.0,,5.0
19437,,,1.0,,1.0
7411,,,2.0,,2.0
18978,,,2.0,,2.0
138968,,,6.0,,6.0
64249,,,1.0,,1.0
206977,,,1.0,,1.0
22147,,,1.0,,1.0
33489,,,2.0,,2.0
2386,,,3.0,,3.0
35911,,,2.0,,2.0
237,,,1.0,1.0,2.0
46455,,,4.0,,4.0
21928,,,1.0,1.0,2.0
38901,,,2.0,,2.0
62282,,,7.0,,7.0
24634,,,2.0,,2.0
12684,,,2.0,,2.0
22612,,,1.0,,1.0
398993,,,1.0,,1.0
140570,,,1.0,,1.0
46185,,,2.0,,2.0
46906,,,2.0,,2.0
133199,,,4.0,,4.0
37620,,,1.0,,1.0
140292,,,1.0,,1.0
10204,,,1.0,,1.0
131178,,,1.0,,1.0
58659,,,2.0,,2.0
209428,,,1.0,,1.0
264780,,,2.0,,2.0
268618,,,1.0,,1.0
264517,,,2.0,,2.0
269170,,,2.0,,2.0
271929,,,1.0,,1.0
265545,,,2.0,,2.0
16245,,,1.0,,1.0
31148,,,2.0,,2.0
306,,,3.0,,3.0
334,,,2.0,,2.0
25542,,,2.0,,2.0
6620,,,2.0,,2.0
22439,,,2.0,,2.0
25653,,,1.0,,1.0
54538,,,1.0,,1.0
27021,,,2.0,,2.0
19901,,,2.0,,2.0
54119,,,5.0,,5.0
42003,,,1.0,,1.0
43072,,,4.0,,4.0
327687,,,2.0,,2.0
328940,,,2.0,,2.0
131267,,,4.0,,4.0
9430,,,2.0,,2.0
23671,,,1.0,,1.0
135185,,,1.0,,1.0
147194,,,1.0,,1.0
133591,,,1.0,,1.0
134795,,,1.0,,1.0
28573,,,1.0,6.0,7.0
395973,,,2.0,2.0,4.0
38616,,,3.0,,3.0
385,,,4.0,,4.0
393386,,,1.0,,1.0
1501,,,8.0,,8.0
637,,,4.0,,4.0
28118,,,4.0,,4.0
3484,,,1.0,,1.0
30313,,,1.0,,1.0
137951,,,3.0,,3.0
32358,,,2.0,,2.0
262842,,,2.0,,2.0
52596,,,2.0,,2.0
263519,,,2.0,,2.0
36867,,,2.0,,2.0
4808,,,2.0,,2.0
17676,,,1.0,,1.0
4538,,,1.0,,1.0
40065,,,4.0,,4.0
35805,,,1.0,,1.0
63023,,,1.0,,1.0
207279,,,2.0,,2.0
31363,,,1.0,,1.0
50010,,,1.0,,1.0
15133,,,1.0,2.0,3.0
397423,,,2.0,,2.0
135752,,,2.0,,2.0
208485,,,5.0,,5.0
200019,,,3.0,,3.0
1544,,,4.0,,4.0
44735,,,1.0,,1.0
10392,,,2.0,,2.0
55653,,,1.0,,1.0
35994,,,2.0,2.0,4.0
24203,,,3.0,,3.0
376,,,2.0,,2.0
399606,,,2.0,,2.0
16591,,,1.0,,1.0
24560,,,2.0,,2.0
6167,,,2.0,,2.0
136384,,,2.0,,2.0
207967,,,1.0,,1.0
133652,,,3.0,,3.0
63139,,,4.0,,4.0
2609,,,2.0,,2.0
37705,,,4.0,,4.0
59895,,,1.0,,1.0
37205,,,1.0,,1.0
327700,,,5.0,,5.0
37671,,,2.0,,2.0
31245,,,2.0,,2.0
328880,,,2.0,,2.0
17421,,,1.0,,1.0
139341,,,1.0,,1.0
24164,,,1.0,,1.0
208621,,,2.0,,2.0
8895,,,1.0,,1.0
135821,,,2.0,,2.0
211732,,,2.0,,2.0
267458,,,1.0,,1.0
269330,,,3.0,2.0,5.0
262529,,,2.0,,2.0
267181,,,1.0,,1.0
263491,,,1.0,,1.0
63760,,,1.0,,1.0
22768,,,2.0,2.0,4.0
356,,,2.0,,2.0
370,,,1.0,,1.0
48851,,,2.0,,2.0
13434,,,2.0,,2.0
7105,,,1.0,,1.0
20276,,,2.0,,2.0
54246,,,1.0,,1.0
29974,,,1.0,,1.0
397204,,,2.0,2.0,4.0
20172,,,2.0,2.0,4.0
8190,,,2.0,,2.0
34666,,,1.0,,1.0
9208,,,2.0,,2.0
41082,,,1.0,,1.0
29128,,,1.0,,1.0
48739,,,1.0,,1.0
58392,,,1.0,,1.0
136141,,,2.0,,2.0
38843,,,1.0,,1.0
141486,,,2.0,,2.0
137461,,,1.0,,1.0
140113,,,1.0,,1.0
142426,,,1.0,,1.0
149322,,,1.0,,1.0
134507,,,2.0,,2.0
59381,,,1.0,,1.0
27138,,,4.0,,4.0
5231,,,4.0,,4.0
264284,,,2.0,,2.0
13684,,,1.0,,1.0
262676,,,2.0,,2.0
28264,,,2.0,,2.0
202108,,,2.0,2.0,4.0
37405,,,2.0,,2.0
38283,,,2.0,,2.0
60781,,,3.0,,3.0
3280,,,1.0,,1.0
2856,,,1.0,,1.0
47787,,,1.0,1.0,2.0
49981,,,1.0,,1.0
15774,,,2.0,,2.0
15731,,,1.0,,1.0
60721,,,1.0,,1.0
29314,,,2.0,,2.0
17819,,,2.0,,2.0
132779,,,1.0,,1.0
49999,,,2.0,,2.0
28469,,,1.0,1.0,2.0
7470,,,1.0,,1.0
26496,,,3.0,,3.0
11976,,,1.0,,1.0
49121,,,1.0,,1.0
41944,,,1.0,,1.0
397232,,,4.0,,4.0
397238,,,4.0,,4.0
397222,,,2.0,,2.0
397233,,,4.0,,4.0
397219,,,4.0,1.0,5.0
397215,,,5.0,,5.0
397225,,,4.0,,4.0
397220,,,4.0,,4.0
397237,,,4.0,,4.0
397218,,,2.0,,2.0
397231,,,4.0,,4.0
397213,,,2.0,2.0,4.0
397228,,,2.0,,2.0
55020,,,1.0,,1.0
36992,,,2.0,,2.0
42235,,,1.0,,1.0
36947,,,2.0,,2.0
134341,,,3.0,,3.0
210531,,,1.0,,1.0
201746,,,1.0,,1.0
202384,,,1.0,,1.0
135407,,,2.0,,2.0
47159,,,1.0,,1.0
44387,,,1.0,,1.0
21183,,,1.0,,1.0
131269,,,1.0,,1.0
11090,,,2.0,,2.0
19720,,,2.0,,2.0
209348,,,2.0,,2.0
205669,,,2.0,,2.0
59392,,,1.0,,1.0
23871,,,2.0,,2.0
38505,,,3.0,,3.0
138280,,,2.0,,2.0
137480,,,1.0,,1.0
134475,,,1.0,,1.0
149769,,,3.0,,3.0
151095,,,1.0,,1.0
136990,,,2.0,,2.0
53172,,,2.0,,2.0
210334,,,1.0,,1.0
397226,,,2.0,,2.0
53596,,,1.0,,1.0
30943,,,2.0,,2.0
396583,,,1.0,,1.0
28521,,,1.0,,1.0
38755,,,1.0,,1.0
38266,,,3.0,4.0,7.0
49392,,,3.0,,3.0
39351,,,2.0,,2.0
41689,,,2.0,,2.0
48359,,,1.0,,1.0
35699,,,1.0,,1.0
208862,,,1.0,,1.0
138687,,,1.0,,1.0
39184,,,1.0,,1.0
208677,,,1.0,,1.0
24863,,,6.0,,6.0
37619,,,1.0,,1.0
37183,,,1.0,,1.0
147287,,,1.0,,1.0
56971,,,1.0,,1.0
213296,,,1.0,,1.0
264927,,,1.0,,1.0
264012,,,2.0,,2.0
265126,,,2.0,,2.0
17411,,,1.0,,1.0
142519,,,1.0,,1.0
54607,,,1.0,,1.0
8311,,,3.0,,3.0
328432,,,2.0,,2.0
135700,,,1.0,,1.0
133679,,,1.0,,1.0
137154,,,1.0,,1.0
137553,,,1.0,,1.0
147042,,,2.0,,2.0
138030,,,2.0,,2.0
134871,,,2.0,,2.0
264571,,,1.0,,1.0
33770,,,2.0,,2.0
266452,,,1.0,,1.0
19886,,,4.0,,4.0
262866,,,1.0,,1.0
52993,,,2.0,,2.0
270532,,,2.0,,2.0
53140,,,2.0,,2.0
29029,,,2.0,,2.0
16210,,,2.0,,2.0
204843,,,3.0,,3.0
199046,,,3.0,,3.0
12703,,,1.0,,1.0
9329,,,1.0,1.0,2.0
210907,,,1.0,3.0,4.0
24435,,,1.0,,1.0
32934,,,1.0,,1.0
25229,,,1.0,,1.0
41984,,,2.0,,2.0
200197,,,2.0,,2.0
13037,,,1.0,,1.0
398823,,,1.0,,1.0
13576,,,1.0,,1.0
12150,,,2.0,,2.0
399195,,,1.0,,1.0
327814,,,4.0,,4.0
30993,,,1.0,,1.0
37049,,,1.0,,1.0
328750,,,1.0,,1.0
37016,,,1.0,,1.0
265113,,,1.0,,1.0
199496,,,1.0,,1.0
62390,,,1.0,,1.0
200064,,,3.0,,3.0
263347,,,2.0,,2.0
268044,,,1.0,,1.0
268136,,,2.0,,2.0
269363,,,2.0,,2.0
269886,,,2.0,,2.0
371,,,1.0,,1.0
9738,,,1.0,,1.0
6984,,,2.0,,2.0
16260,,,1.0,,1.0
11255,,,1.0,,1.0
46401,,,2.0,,2.0
203999,,,1.0,,1.0
42586,,,3.0,,3.0
205983,,,1.0,,1.0
57073,,,2.0,,2.0
57474,,,1.0,,1.0
328598,,,1.0,,1.0
328888,,,1.0,,1.0
37531,,,2.0,,2.0
329012,,,1.0,,1.0
38713,,,1.0,,1.0
136093,,,1.0,,1.0
138385,,,2.0,,2.0
147298,,,2.0,,2.0
135327,,,1.0,,1.0
34949,,,1.0,,1.0
27137,,,2.0,,2.0
5972,,,3.0,,3.0
3354,,,1.0,,1.0
262323,,,2.0,,2.0
263991,,,1.0,,1.0
205124,,,1.0,,1.0
13043,,,2.0,,2.0
328227,,,1.0,,1.0
264865,,,2.0,,2.0
205287,,,1.0,,1.0
263435,,,2.0,,2.0
199598,,,1.0,,1.0
52809,,,2.0,,2.0
262486,,,4.0,,4.0
57615,,,2.0,,2.0
203811,,,1.0,,1.0
201990,,,1.0,,1.0
61767,,,1.0,,1.0
267523,,,1.0,,1.0
37457,,,3.0,,3.0
49581,,,1.0,,1.0
9123,,,2.0,,2.0
16135,,,1.0,,1.0
203068,,,1.0,,1.0
36352,,,2.0,,2.0
24631,,,3.0,,3.0
200482,,,1.0,,1.0
30860,,,1.0,,1.0
204868,,,1.0,,1.0
22709,,,2.0,,2.0
18671,,,1.0,,1.0
13977,,,2.0,,2.0
13013,,,1.0,,1.0
46475,,,1.0,,1.0
137443,,,1.0,,1.0
31898,,,1.0,,1.0
22423,,,1.0,,1.0
138608,,,1.0,,1.0
48503,,,1.0,,1.0
60144,,,1.0,,1.0
60351,,,1.0,,1.0
61302,,,1.0,,1.0
206003,,,1.0,,1.0
50613,,,1.0,,1.0
58879,,,2.0,,2.0
54936,,,1.0,,1.0
11664,,,2.0,1.0,3.0
262253,,,1.0,,1.0
328608,,,1.0,,1.0
28409,,,2.0,,2.0
36986,,,2.0,,2.0
133929,,,1.0,,1.0
38277,,,1.0,,1.0
52699,,,1.0,,1.0
680,,,1.0,,1.0
27983,,,2.0,,2.0
14773,,,1.0,,1.0
271646,,,2.0,2.0,4.0
268599,,,2.0,,2.0
53245,,,1.0,,1.0
53182,,,1.0,,1.0
269043,,,1.0,,1.0
271511,,,1.0,,1.0
396410,,,1.0,,1.0
393844,,,3.0,,3.0
335,,,1.0,,1.0
368,,,2.0,,2.0
131093,,,1.0,,1.0
141342,,,1.0,,1.0
60117,,,1.0,,1.0
10279,,,1.0,,1.0
27216,,,1.0,,1.0
22703,,,1.0,,1.0
7287,,,4.0,3.0,7.0
49006,,,1.0,,1.0
39150,,,1.0,,1.0
197663,,,1.0,,1.0
150774,,,1.0,,1.0
140947,,,1.0,,1.0
266631,,,2.0,,2.0
35039,,,1.0,,1.0
5852,,,3.0,,3.0
52893,,,1.0,,1.0
263736,,,1.0,,1.0
265704,,,2.0,,2.0
262683,,,2.0,,2.0
263924,,,2.0,3.0,5.0
3596,,,2.0,,2.0
209492,,,1.0,,1.0
28213,,,1.0,,1.0
264923,,,3.0,,3.0
262932,,,1.0,,1.0
52405,,,1.0,,1.0
262438,,,2.0,,2.0
52786,,,1.0,,1.0
262439,,,1.0,,1.0
52643,,,1.0,,1.0
52773,,,1.0,,1.0
271519,,,2.0,,2.0
206005,,,1.0,,1.0
57022,,,1.0,,1.0
8163,,,2.0,,2.0
269909,,,1.0,,1.0
270707,,,1.0,,1.0
8474,,,1.0,,1.0
19781,,,1.0,,1.0
394404,,,1.0,,1.0
50391,,,1.0,,1.0
13904,,,2.0,,2.0
398343,,,2.0,,2.0
12200,,,1.0,,1.0
198883,,,1.0,,1.0
32034,,,1.0,,1.0
6697,,,1.0,,1.0
32798,,,2.0,,2.0
62,,,1.0,,1.0
55256,,,1.0,,1.0
264646,,,1.0,,1.0
3801,,,1.0,,1.0
30175,,,1.0,,1.0
55154,,,1.0,,1.0
270481,,,1.0,,1.0
54614,,,1.0,,1.0
4780,,,2.0,,2.0
24550,,,1.0,,1.0
45879,,,2.0,,2.0
29688,,,2.0,,2.0
24445,,,1.0,,1.0
38019,,,1.0,,1.0
996,,,1.0,,1.0
397234,,,2.0,,2.0
397239,,,2.0,,2.0
20432,,,2.0,,2.0
271907,,,1.0,,1.0
54488,,,1.0,,1.0
14611,,,2.0,,2.0
29571,,,1.0,,1.0
37544,,,1.0,,1.0
37672,,,2.0,,2.0
55991,,,1.0,,1.0
1301,,,3.0,1.0,4.0
45786,,,1.0,,1.0
16353,,,1.0,,1.0
269005,,,1.0,,1.0
269593,,,1.0,,1.0
269698,,,1.0,,1.0
267662,,,1.0,,1.0
267339,,,1.0,,1.0
15735,,,1.0,,1.0
62654,,,2.0,,2.0
400045,,,1.0,,1.0
27823,,,1.0,,1.0
141180,,,1.0,,1.0
207114,,,1.0,,1.0
36689,,,1.0,,1.0
137996,,,1.0,,1.0
134042,,,1.0,,1.0
24537,,,1.0,,1.0
133501,,,2.0,,2.0
398173,,,1.0,,1.0
52431,,,1.0,,1.0
52951,,,1.0,,1.0
398156,,,2.0,,2.0
28194,,,1.0,,1.0
263450,,,1.0,,1.0
265007,,,2.0,,2.0
265032,,,1.0,,1.0
28209,,,2.0,1.0,3.0
27837,,,1.0,,1.0
53024,,,1.0,,1.0
262719,,,1.0,,1.0
263245,,,2.0,,2.0
14409,,,1.0,,1.0
270262,,,1.0,,1.0
14026,,,1.0,,1.0
45271,,,2.0,1.0,3.0
29286,,,1.0,,1.0
20278,,,1.0,,1.0
400377,,,1.0,,1.0
31549,,,1.0,,1.0
36236,,,2.0,,2.0
20149,,,1.0,,1.0
12083,,,1.0,,1.0
11992,,,1.0,,1.0
139660,,,1.0,,1.0
11260,,,1.0,,1.0
13428,,,1.0,,1.0
55286,,,2.0,,2.0
51765,,,1.0,,1.0
23650,,,1.0,,1.0
17623,,,1.0,,1.0
56044,,,1.0,,1.0
208258,,,1.0,,1.0
270158,,,1.0,,1.0
399077,,,1.0,,1.0
45804,,,1.0,,1.0
37225,,,2.0,,2.0
23889,,,1.0,,1.0
37233,,,2.0,,2.0
264288,,,1.0,,1.0
61917,,,2.0,,2.0
398700,,,1.0,,1.0
60893,,,1.0,,1.0
200385,,,1.0,,1.0
265566,,,2.0,,2.0
43088,,,1.0,,1.0
22631,,,1.0,,1.0
400120,,,2.0,,2.0
21803,,,1.0,,1.0
53107,,,2.0,,2.0
15703,,,1.0,,1.0
42428,,,1.0,,1.0
138965,,,1.0,,1.0
262675,,,2.0,,2.0
30614,,,1.0,,1.0
53132,,,1.0,,1.0
7834,,,1.0,,1.0
19564,,,1.0,,1.0
1493,,,1.0,,1.0
29487,,,1.0,,1.0
265387,,,1.0,,1.0
265478,,,1.0,,1.0
266386,,,1.0,,1.0
52709,,,1.0,,1.0
262805,,,1.0,,1.0
263639,,,1.0,,1.0
396571,,,2.0,,2.0
263326,,,1.0,,1.0
396547,,,1.0,,1.0
26594,,,2.0,,2.0
40926,,,1.0,,1.0
8315,,,1.0,,1.0
50113,,,1.0,,1.0
198802,,,1.0,,1.0
208046,,,1.0,,1.0
22302,,,1.0,,1.0
33696,,,1.0,,1.0
211585,,,1.0,,1.0
16713,,,1.0,,1.0
400509,,,1.0,,1.0
30277,,,1.0,,1.0
398425,,,1.0,,1.0
19194,,,1.0,,1.0
270496,,,1.0,,1.0
37053,,,1.0,,1.0
6507,,,1.0,,1.0
53059,,,1.0,,1.0
397563,,,1.0,,1.0
35319,,,1.0,,1.0
8612,,,1.0,,1.0
205112,,,1.0,,1.0
52471,,,1.0,,1.0
268151,,,1.0,,1.0
265036,,,1.0,,1.0
269004,,,1.0,,1.0
52279,,,1.0,,1.0
52780,,,1.0,,1.0
28227,,,1.0,,1.0
269637,,,1.0,,1.0
266993,,,1.0,,1.0
268233,,,1.0,,1.0
203481,,,1.0,,1.0
272432,,,1.0,,1.0
10750,,,1.0,,1.0
6596,,,1.0,,1.0
396542,,,1.0,,1.0
26047,,,1.0,,1.0
49040,,,1.0,,1.0
49373,,,1.0,,1.0
327813,,,1.0,,1.0
131642,,,1.0,,1.0
11340,,,1.0,,1.0
28255,,,1.0,,1.0
263895,,,1.0,,1.0
398194,,,1.0,,1.0
22450,,,1.0,,1.0
265240,,,1.0,,1.0
266023,,,1.0,,1.0
263019,,,1.0,,1.0
263598,,,1.0,,1.0
28266,,,1.0,,1.0
52790,,,1.0,,1.0
39095,,,1.0,,1.0
263537,,,1.0,,1.0
267498,,,1.0,,1.0
50689,,,1.0,,1.0
37342,,,1.0,,1.0
21980,,,1.0,,1.0
270295,,,1.0,,1.0
267549,,,1.0,,1.0
396546,,,1.0,,1.0
37019,,,,1.0,1.0
24409,,,,2.0,2.0
146966,,,,8.0,8.0
24158,,,,2.0,2.0
21416,,,,1.0,1.0
64300,,,,3.0,3.0
137703,,,,6.0,6.0
264461,,,,1.0,1.0
272881,,,,1.0,1.0
272744,,,,1.0,1.0
202256,,,,11.0,11.0
204318,,,,7.0,7.0
51847,,,,2.0,2.0
150698,,,,2.0,2.0
399200,,,,1.0,1.0
6871,,,,5.0,5.0
263689,,,,2.0,2.0
264349,,,,2.0,2.0
53115,,,,2.0,2.0
52795,,,,2.0,2.0
20253,,,,1.0,1.0
262588,,,,2.0,2.0
272636,,,,3.0,3.0
36630,,,,2.0,2.0
135395,,,,1.0,1.0
11427,,,,1.0,1.0
12271,,,,1.0,1.0
11955,,,,1.0,1.0
265608,,,,1.0,1.0
137961,,,,5.0,5.0
134970,,,,1.0,1.0
61496,,,,2.0,2.0
272883,,,,2.0,2.0
262454,,,,2.0,2.0
271773,,,,2.0,2.0
200536,,,,2.0,2.0
38345,,,,1.0,1.0
3352,,,,1.0,1.0
714,,,,1.0,1.0
17853,,,,1.0,1.0
19836,,,,2.0,2.0
141679,,,,1.0,1.0
22884,,,,1.0,1.0
28403,,,,2.0,2.0
52238,,,,2.0,2.0
198825,,,,2.0,2.0
272710,,,,2.0,2.0
131429,,,,1.0,1.0
265607,,,,1.0,1.0
211691,,,,1.0,1.0
272847,,,,2.0,2.0
44812,,,,1.0,1.0
151338,,,,1.0,1.0
52257,,,,2.0,2.0
2485,,,,1.0,1.0
208454,,,,1.0,1.0
212618,,,,1.0,1.0
268207,,,,2.0,2.0
269615,,,,2.0,2.0
49037,,,,1.0,1.0
327733,,,,1.0,1.0
328437,,,,1.0,1.0
147224,,,,1.0,1.0
262748,,,,2.0,2.0
265419,,,,1.0,1.0
263642,,,,2.0,2.0
210258,,,,1.0,1.0
139321,,,,1.0,1.0
272656,,,,2.0,2.0
200780,,,,1.0,1.0
40264,,,,2.0,2.0
36868,,,,1.0,1.0
210626,,,,3.0,3.0
27927,,,,2.0,2.0
58130,,,,3.0,3.0
263267,,,,2.0,2.0
24708,,,,3.0,3.0
7016,,,,2.0,2.0
264962,,,,2.0,2.0
134331,,,,1.0,1.0
267270,,,,1.0,1.0
139967,,,,1.0,1.0
28613,,,,1.0,1.0
265953,,,,1.0,1.0
264796,,,,1.0,1.0
271517,,,,1.0,1.0
209209,,,,1.0,1.0
270653,,,,1.0,1.0
46969,,,,1.0,1.0
26801,,,,1.0,1.0
131445,,,,1.0,1.0
22379,,,,1.0,1.0
270088,,,,1.0,1.0
271282,,,,1.0,1.0
398041,,,,1.0,1.0
270393,,,,1.0,1.0
29789,,,,1.0,1.0
48741,,,,1.0,1.0
